index,date,temperature,precipitation,humidity,location
511,2011/5/26,19.3,0,65,Tokyo
512,2011/5/27,18.8,1,69,Tokyo
513,2011/5/28,18.4,24,88,Tokyo
514,2011/5/29,18,69.5,88,Tokyo
515,2011/5/30,17.4,14,70,Tokyo
516,2011/5/31,15.2,0,55,Tokyo
517,2011/6/1,15.2,0,57,Tokyo
518,2011/6/2,16,10,81,Tokyo
519,2011/6/3,19.8,0,70,Tokyo
520,2011/6/4,22.1,0,69,Tokyo
521,2011/6/5,22.2,5.5,70,Tokyo
522,2011/6/6,22.9,0,60,Tokyo
523,2011/6/7,21.6,0,68,Tokyo
524,2011/6/8,19.7,3,75,Tokyo
525,2011/6/9,21.8,0,64,Tokyo
526,2011/6/10,22.8,0,74,Tokyo
527,2011/6/11,22.2,35.5,79,Tokyo
528,2011/6/12,23.2,0,68,Tokyo
529,2011/6/13,20.9,29.5,79,Tokyo
530,2011/6/14,21.7,0,72,Tokyo
531,2011/6/15,21.3,0,58,Tokyo
532,2011/6/16,21.1,3.5,72,Tokyo
533,2011/6/17,19.2,21.5,85,Tokyo
534,2011/6/18,20.3,4.5,78,Tokyo
535,2011/6/19,21.8,0,75,Tokyo
536,2011/6/20,23.9,0,75,Tokyo
537,2011/6/21,25.5,1,70,Tokyo
538,2011/6/22,27.2,0,66,Tokyo
539,2011/6/23,28.2,0,66,Tokyo
540,2011/6/24,29.1,0,61,Tokyo
541,2011/6/25,24.3,0,70,Tokyo
542,2011/6/26,21.3,0,81,Tokyo
543,2011/6/27,22.3,1.5,83,Tokyo
544,2011/6/28,27.3,0,70,Tokyo
545,2011/6/29,29.8,0,60,Tokyo
546,2011/6/30,28.7,1,63,Tokyo
547,2011/7/1,28.7,0,63,Tokyo
548,2011/7/2,26.5,0,72,Tokyo
549,2011/7/3,27.6,0,69,Tokyo
550,2011/7/4,29.6,0,63,Tokyo
551,2011/7/5,28,5.5,67,Tokyo
552,2011/7/6,28,0,61,Tokyo
553,2011/7/7,26.8,0,69,Tokyo
554,2011/7/8,28.6,0,67,Tokyo
555,2011/7/9,29.4,0,67,Tokyo
556,2011/7/10,29.3,0,64,Tokyo
557,2011/7/11,29.2,0,67,Tokyo
558,2011/7/12,28.7,0,68,Tokyo
559,2011/7/13,28.6,0,65,Tokyo
560,2011/7/14,28.9,0,62,Tokyo
561,2011/7/15,29.4,0,60,Tokyo
562,2011/7/16,29,0,65,Tokyo
563,2011/7/17,29.6,0,62,Tokyo
564,2011/7/18,30.1,0,64,Tokyo
565,2011/7/19,27.9,3.5,78,Tokyo
566,2011/7/20,25.9,6,79,Tokyo
567,2011/7/21,20.7,3,68,Tokyo
568,2011/7/22,21,0,57,Tokyo
569,2011/7/23,23.1,0,62,Tokyo
570,2011/7/24,26,0,65,Tokyo
571,2011/7/25,27.6,0,66,Tokyo
572,2011/7/26,27.5,0,66,Tokyo
573,2011/7/27,28.3,0,66,Tokyo
574,2011/7/28,26.4,2.5,77,Tokyo
575,2011/7/29,26.5,5,78,Tokyo
576,2011/7/30,25.7,29,77,Tokyo
577,2011/7/31,23.5,0,77,Tokyo
578,2011/8/1,24.5,0,69,Tokyo
579,2011/8/2,25.5,0,69,Tokyo
580,2011/8/3,26.1,15.5,76,Tokyo
581,2011/8/4,27.4,4.5,73,Tokyo
582,2011/8/5,27.8,4.5,74,Tokyo
583,2011/8/6,29,0,70,Tokyo
584,2011/8/7,28.9,20,70,Tokyo
585,2011/8/8,29.3,0,67,Tokyo
586,2011/8/9,30.2,0,66,Tokyo
587,2011/8/10,30.5,0,67,Tokyo
588,2011/8/11,31,0,67,Tokyo
589,2011/8/12,31.2,0,58,Tokyo
590,2011/8/13,30,0,66,Tokyo
591,2011/8/14,30,0,68,Tokyo
592,2011/8/15,30.3,0,63,Tokyo
593,2011/8/16,30.3,0,66,Tokyo
594,2011/8/17,30.7,0,64,Tokyo
595,2011/8/18,31.9,0,59,Tokyo
596,2011/8/19,25.3,57,77,Tokyo
597,2011/8/20,23.7,0,72,Tokyo
598,2011/8/21,20.6,11,86,Tokyo
599,2011/8/22,21.2,26,85,Tokyo
600,2011/8/23,25.9,0,78,Tokyo
601,2011/8/24,28.1,0,72,Tokyo
602,2011/8/25,27.2,2.5,77,Tokyo
603,2011/8/26,26.2,88.5,78,Tokyo
604,2011/8/27,24.3,0.5,77,Tokyo
605,2011/8/28,25.6,0,68,Tokyo
606,2011/8/29,26,0,70,Tokyo
607,2011/8/30,26.3,4.5,65,Tokyo
608,2011/8/31,26.4,9.5,75,Tokyo
609,2011/9/1,28.5,2,75,Tokyo
610,2011/9/2,28.5,27,75,Tokyo
611,2011/9/3,28,19,74,Tokyo
612,2011/9/4,27.2,2,73,Tokyo
613,2011/9/5,26.5,15,76,Tokyo
614,2011/9/6,24.5,14.5,70,Tokyo
615,2011/9/7,24.9,0,60,Tokyo
616,2011/9/8,25.7,0,65,Tokyo
617,2011/9/9,27.8,0,65,Tokyo
618,2011/9/10,28.4,0,69,Tokyo
619,2011/9/11,27.7,0,72,Tokyo
620,2011/9/12,28.3,0,66,Tokyo
621,2011/9/13,28.3,0,66,Tokyo
622,2011/9/14,28.3,0,66,Tokyo
623,2011/9/15,28.3,0,66,Tokyo
624,2011/9/16,28.2,5,68,Tokyo
625,2011/9/17,28,0,73,Tokyo
626,2011/9/18,28.5,0,66,Tokyo
627,2011/9/19,25.7,0.5,72,Tokyo
628,2011/9/20,19.9,21,86,Tokyo
629,2011/9/21,22.2,124,82,Tokyo
630,2011/9/22,23.4,5,69,Tokyo
631,2011/9/23,20.3,0,61,Tokyo
632,2011/9/24,20.5,0,51,Tokyo
633,2011/9/25,20.2,0,59,Tokyo
634,2011/9/26,18.9,0,68,Tokyo
635,2011/9/27,20.2,0,61,Tokyo
636,2011/9/28,20.5,0,59,Tokyo
637,2011/9/29,21.9,0,58,Tokyo
638,2011/9/30,24.6,0,62,Tokyo
639,2011/10/1,22.2,0,51,Tokyo
640,2011/10/2,18.5,0,54,Tokyo
641,2011/10/3,18.8,0,36,Tokyo
642,2011/10/4,18.5,0,44,Tokyo
643,2011/10/5,15.9,53.5,80,Tokyo
644,2011/10/6,20.4,3,74,Tokyo
645,2011/10/7,21.1,1.5,43,Tokyo
646,2011/10/8,19.7,0,44,Tokyo
647,2011/10/9,20.1,0,62,Tokyo
648,2011/10/10,20.4,6,74,Tokyo
649,2011/10/11,21.2,0,60,Tokyo
650,2011/10/12,20.5,0,63,Tokyo
651,2011/10/13,20.5,0,59,Tokyo
652,2011/10/14,21.2,4,65,Tokyo
653,2011/10/15,24.3,2,75,Tokyo
654,2011/10/16,24.8,8,60,Tokyo
655,2011/10/17,21.5,0,62,Tokyo
656,2011/10/18,19.1,0,58,Tokyo
657,2011/10/19,15.9,0,60,Tokyo
658,2011/10/20,17.7,0,61,Tokyo
659,2011/10/21,18.3,4,72,Tokyo
660,2011/10/22,19.5,37.5,85,Tokyo
661,2011/10/23,22.7,0,76,Tokyo
662,2011/10/24,20.7,0,77,Tokyo
663,2011/10/25,21.8,0,64,Tokyo
664,2011/10/26,16.7,0,36,Tokyo
665,2011/10/27,15.2,0,45,Tokyo
666,2011/10/28,15.5,0,57,Tokyo
667,2011/10/29,16,0,62,Tokyo
668,2011/10/30,16.9,0,63,Tokyo
669,2011/10/31,18.7,0,60,Tokyo
670,2011/11/1,17.7,0,50,Tokyo
671,2011/11/2,17.2,0,63,Tokyo
672,2011/11/3,18.4,0,59,Tokyo
673,2011/11/4,18.4,0,68,Tokyo
674,2011/11/5,18.9,1.5,74,Tokyo
675,2011/11/6,18.1,7,84,Tokyo
676,2011/11/7,18.6,0,71,Tokyo
677,2011/11/8,15.7,1,61,Tokyo
678,2011/11/9,14.3,0,51,Tokyo
679,2011/11/10,14.1,0,57,Tokyo
680,2011/11/11,12.4,19,77,Tokyo
681,2011/11/12,16.4,0,73,Tokyo
682,2011/11/13,17.8,0,69,Tokyo
683,2011/11/14,16.9,5.5,64,Tokyo
684,2011/11/15,14,0.5,55,Tokyo
685,2011/11/16,12.6,0,41,Tokyo
686,2011/11/17,14.5,0,36,Tokyo
687,2011/11/18,12.6,0,55,Tokyo
688,2011/11/19,16.3,78,83,Tokyo
689,2011/11/20,17.4,0,68,Tokyo
690,2011/11/21,12.6,0,43,Tokyo
691,2011/11/22,11.1,0,45,Tokyo
692,2011/11/23,12.4,0,58,Tokyo
693,2011/11/24,13.3,0,47,Tokyo
694,2011/11/25,11.4,0,36,Tokyo
695,2011/11/26,10.9,0,41,Tokyo
696,2011/11/27,11,0,50,Tokyo
697,2011/11/28,12.1,0,53,Tokyo
698,2011/11/29,14.4,0,52,Tokyo
699,2011/11/30,14.6,0,66,Tokyo
700,2011/12/1,7.8,4.5,73,Tokyo
701,2011/12/2,6.1,1.5,65,Tokyo
702,2011/12/3,11.1,35,85,Tokyo
703,2011/12/4,13.4,0,41,Tokyo
704,2011/12/5,11,0,42,Tokyo
705,2011/12/6,8,9.5,56,Tokyo
706,2011/12/7,9.8,0,61,Tokyo
707,2011/12/8,8,3.5,70,Tokyo
708,2011/12/9,5.5,4,66,Tokyo
709,2011/12/10,7.3,0,44,Tokyo
710,2011/12/11,8.1,0,49,Tokyo
711,2011/12/12,9.7,0,54,Tokyo
712,2011/12/13,9.7,0,47,Tokyo
713,2011/12/14,7.9,1.5,56,Tokyo
714,2011/12/15,10.4,0,61,Tokyo
715,2011/12/16,9,0,46,Tokyo
716,2011/12/17,6.1,0,34,Tokyo
717,2011/12/18,7,0,41,Tokyo
718,2011/12/19,6.5,0,49,Tokyo
719,2011/12/20,7,0,38,Tokyo
720,2011/12/21,5.8,0,47,Tokyo
721,2011/12/22,5.8,0,57,Tokyo
722,2011/12/23,6,0,33,Tokyo
723,2011/12/24,5.5,0,38,Tokyo
724,2011/12/25,5.2,0,38,Tokyo
725,2011/12/26,4.9,0,32,Tokyo
726,2011/12/27,5.2,0,29,Tokyo
727,2011/12/28,6.2,0,31,Tokyo
728,2011/12/29,6,0,46,Tokyo
729,2011/12/30,6.2,0,29,Tokyo
730,2011/12/31,5.6,0,36,Tokyo
731,2012/1/1,5.7,0,43,Tokyo
732,2012/1/2,6,0,45,Tokyo
733,2012/1/3,6.6,0,29,Tokyo
734,2012/1/4,5.4,0,39,Tokyo
735,2012/1/5,5.5,0,28,Tokyo
736,2012/1/6,6.3,0,35,Tokyo
737,2012/1/7,5.7,0,33,Tokyo
738,2012/1/8,5.8,0,29,Tokyo
739,2012/1/9,5.9,0,44,Tokyo
740,2012/1/10,6.7,0,47,Tokyo
741,2012/1/11,5.8,0,46,Tokyo
742,2012/1/12,3.8,0,28,Tokyo
743,2012/1/13,5.6,0,39,Tokyo
744,2012/1/14,5.1,0,33,Tokyo
745,2012/1/15,4.5,0,38,Tokyo
746,2012/1/16,4.5,0,35,Tokyo
747,2012/1/17,4.9,0,39,Tokyo
748,2012/1/18,5.4,0,43,Tokyo
749,2012/1/19,6.2,0,50,Tokyo
750,2012/1/20,2.8,9,79,Tokyo
751,2012/1/21,3.4,15,77,Tokyo
752,2012/1/22,5.3,3,78,Tokyo
753,2012/1/23,5,22.5,77,Tokyo
754,2012/1/24,3,0.5,51,Tokyo
755,2012/1/25,4.1,0,53,Tokyo
756,2012/1/26,3.2,0,40,Tokyo
757,2012/1/27,3.2,0,42,Tokyo
758,2012/1/28,2.6,0,36,Tokyo
759,2012/1/29,2.9,0,29,Tokyo
760,2012/1/30,3.7,0,26,Tokyo
761,2012/1/31,4.1,0,35,Tokyo
762,2012/2/1,6,0,37,Tokyo
763,2012/2/2,2.6,0,24,Tokyo
764,2012/2/3,2.8,0,32,Tokyo
765,2012/2/4,5.5,0,33,Tokyo
766,2012/2/5,6.1,0,41,Tokyo
767,2012/2/6,4.9,4,67,Tokyo
768,2012/2/7,7.7,28.5,82,Tokyo
769,2012/2/8,6.6,0,40,Tokyo
770,2012/2/9,4.7,0,28,Tokyo
771,2012/2/10,5.7,0,42,Tokyo
772,2012/2/11,5.4,0,43,Tokyo
773,2012/2/12,5,0,33,Tokyo
774,2012/2/13,5.8,0,40,Tokyo
775,2012/2/14,5.2,3.5,73,Tokyo
776,2012/2/15,7.6,0,62,Tokyo
777,2012/2/16,3.3,1,54,Tokyo
778,2012/2/17,3.7,2,67,Tokyo
779,2012/2/18,2.5,0.5,41,Tokyo
780,2012/2/19,3.3,0,37,Tokyo
781,2012/2/20,5.8,0,41,Tokyo
782,2012/2/21,8.1,0,36,Tokyo
783,2012/2/22,7.9,0,53,Tokyo
784,2012/2/23,7.8,17,81,Tokyo
785,2012/2/24,11.5,0,42,Tokyo
786,2012/2/25,5.8,19,83,Tokyo
787,2012/2/26,6,0,49,Tokyo
788,2012/2/27,4.7,0,28,Tokyo
789,2012/2/28,3.7,0,41,Tokyo
790,2012/2/29,2.3,18.5,86,Tokyo
791,2012/3/1,8.2,0,76,Tokyo
792,2012/3/2,7.3,10,85,Tokyo
793,2012/3/3,7.1,0.5,65,Tokyo
794,2012/3/4,5.5,0.5,64,Tokyo
795,2012/3/5,5.7,37,91,Tokyo
796,2012/3/6,11.4,3,87,Tokyo
797,2012/3/7,12.6,0,72,Tokyo
798,2012/3/8,9.6,0,66,Tokyo
799,2012/3/9,7.3,26.5,89,Tokyo
800,2012/3/10,5.3,19.5,83,Tokyo
801,2012/3/11,7.4,0,69,Tokyo
802,2012/3/12,7.2,0,37,Tokyo
803,2012/3/13,6.8,0,34,Tokyo
804,2012/3/14,7.2,0,51,Tokyo
805,2012/3/15,7.9,0,45,Tokyo
806,2012/3/16,7.7,0,42,Tokyo
807,2012/3/17,6.8,24,84,Tokyo
808,2012/3/18,9.6,1,89,Tokyo
809,2012/3/19,9.1,0,40,Tokyo
810,2012/3/20,8.2,0,39,Tokyo
811,2012/3/21,8.1,0,27,Tokyo
812,2012/3/22,10.1,0,38,Tokyo
813,2012/3/23,9.9,11,70,Tokyo
814,2012/3/24,8.4,3.5,79,Tokyo
815,2012/3/25,9.1,0,45,Tokyo
816,2012/3/26,8.2,0,31,Tokyo
817,2012/3/27,9.6,0,40,Tokyo
818,2012/3/28,11.2,0,47,Tokyo
819,2012/3/29,11.7,0,37,Tokyo
820,2012/3/30,15.3,0,52,Tokyo
821,2012/3/31,14.1,8,60,Tokyo
822,2012/4/1,10,0,35,Tokyo
823,2012/4/2,10.8,0,46,Tokyo
824,2012/4/3,14,21.5,69,Tokyo
825,2012/4/4,11.9,0,30,Tokyo
826,2012/4/5,14.8,0,37,Tokyo
827,2012/4/6,10.7,0.5,49,Tokyo
828,2012/4/7,8.8,0,31,Tokyo
829,2012/4/8,9.5,0,40,Tokyo
830,2012/4/9,16.6,0,41,Tokyo
831,2012/4/10,16.4,0,47,Tokyo
832,2012/4/11,15.7,16,76,Tokyo
833,2012/4/12,17.4,0,59,Tokyo
834,2012/4/13,17.2,4,61,Tokyo
835,2012/4/14,9.9,32,87,Tokyo
836,2012/4/15,11.8,0,65,Tokyo
837,2012/4/16,13.1,0,64,Tokyo
838,2012/4/17,14.9,1.5,71,Tokyo
839,2012/4/18,15,0,64,Tokyo
840,2012/4/19,14.2,0,68,Tokyo
841,2012/4/20,13.3,0,66,Tokyo
842,2012/4/21,11.8,0,67,Tokyo
843,2012/4/22,11.3,5.5,77,Tokyo
844,2012/4/23,13.4,9,94,Tokyo
845,2012/4/24,18.3,1,72,Tokyo
846,2012/4/25,18.4,0,68,Tokyo
847,2012/4/26,18.3,1,77,Tokyo
848,2012/4/27,16.6,26.5,94,Tokyo
849,2012/4/28,18.3,0,78,Tokyo
850,2012/4/29,20.6,0,69,Tokyo
851,2012/4/30,20.7,0,74,Tokyo
852,2012/5/1,20.5,0.5,74,Tokyo
853,2012/5/2,18.8,37,84,Tokyo
854,2012/5/3,17.9,121.5,95,Tokyo
855,2012/5/4,18.6,5,87,Tokyo
856,2012/5/5,21.2,0,54,Tokyo
857,2012/5/6,19.7,1,70,Tokyo
858,2012/5/7,18.5,0,61,Tokyo
859,2012/5/8,20.5,0,63,Tokyo
860,2012/5/9,19.3,7.5,78,Tokyo
861,2012/5/10,17.1,3.5,65,Tokyo
862,2012/5/11,17.4,0,42,Tokyo
863,2012/5/12,16.3,0,38,Tokyo
864,2012/5/13,17,0,42,Tokyo
865,2012/5/14,19.7,0,62,Tokyo
866,2012/5/15,18.7,11.5,86,Tokyo
867,2012/5/16,22,0,58,Tokyo
868,2012/5/17,21.6,0,67,Tokyo
869,2012/5/18,18.8,4.5,58,Tokyo
870,2012/5/19,20.3,0,49,Tokyo
871,2012/5/20,21.3,0,54,Tokyo
872,2012/5/21,20.2,0,63,Tokyo
873,2012/5/22,14.6,33,85,Tokyo
874,2012/5/23,18.7,0,73,Tokyo
875,2012/5/24,22,0,65,Tokyo
876,2012/5/25,20.4,0,72,Tokyo
877,2012/5/26,21,0,56,Tokyo
878,2012/5/27,22.5,0,53,Tokyo
879,2012/5/28,21.4,5.5,67,Tokyo
880,2012/5/29,20.7,0.5,74,Tokyo
881,2012/5/30,20.1,0,67,Tokyo
882,2012/5/31,20.3,0,68,Tokyo
883,2012/6/1,21.3,1.5,73,Tokyo
884,2012/6/2,21.6,0,68,Tokyo
885,2012/6/3,20.3,0.5,74,Tokyo
886,2012/6/4,22.1,0,64,Tokyo
887,2012/6/5,21.7,0,69,Tokyo
888,2012/6/6,19.4,4,74,Tokyo
889,2012/6/7,21.1,0,67,Tokyo
890,2012/6/8,23.5,1,71,Tokyo
891,2012/6/9,19,29.5,90,Tokyo
892,2012/6/10,21.9,1,73,Tokyo
893,2012/6/11,20,1,74,Tokyo
894,2012/6/12,16.9,11.5,83,Tokyo
895,2012/6/13,17.4,1,75,Tokyo
896,2012/6/14,18.6,0,66,Tokyo
897,2012/6/15,20.3,0,68,Tokyo
898,2012/6/16,20.2,6.5,89,Tokyo
899,2012/6/17,23.3,7,80,Tokyo
900,2012/6/18,24.5,0,64,Tokyo
901,2012/6/19,23.9,72.5,84,Tokyo
902,2012/6/20,26.9,0,69,Tokyo
903,2012/6/21,23.7,0,72,Tokyo
904,2012/6/22,21.1,48,84,Tokyo
905,2012/6/23,22.2,0,73,Tokyo
906,2012/6/24,22.6,0,73,Tokyo
907,2012/6/25,18.4,0,72,Tokyo
908,2012/6/26,19.5,0,59,Tokyo
909,2012/6/27,20.6,0,64,Tokyo
910,2012/6/28,22.5,0,71,Tokyo
911,2012/6/29,23.4,0,68,Tokyo
912,2012/6/30,23.3,0,68,Tokyo
913,2012/7/1,21.9,7.5,73,Tokyo
914,2012/7/2,22.8,8,81,Tokyo
915,2012/7/3,23.5,9,82,Tokyo
916,2012/7/4,24.8,3,77,Tokyo
917,2012/7/5,26.7,0,74,Tokyo
918,2012/7/6,25.3,8,81,Tokyo
919,2012/7/7,23,23,91,Tokyo
920,2012/7/8,22.6,6,79,Tokyo
921,2012/7/9,24.9,0,69,Tokyo
922,2012/7/10,26.5,0,71,Tokyo
923,2012/7/11,27,0,73,Tokyo
924,2012/7/12,26.7,2,82,Tokyo
925,2012/7/13,27.4,11.5,81,Tokyo
926,2012/7/14,28.6,41,75,Tokyo
927,2012/7/15,29.1,0,71,Tokyo
928,2012/7/16,29.5,0,67,Tokyo
929,2012/7/17,29.9,0,68,Tokyo
930,2012/7/18,28.5,0,74,Tokyo
931,2012/7/19,28.2,0,70,Tokyo
932,2012/7/20,20.5,7,79,Tokyo
933,2012/7/21,19.6,4,82,Tokyo
934,2012/7/22,20.8,0,85,Tokyo
935,2012/7/23,25.1,0,76,Tokyo
936,2012/7/24,27.8,0,72,Tokyo
937,2012/7/25,29.5,0,71,Tokyo
938,2012/7/26,30.8,0,70,Tokyo
939,2012/7/27,30,0,74,Tokyo
940,2012/7/28,30.1,0,72,Tokyo
941,2012/7/29,29.5,0,74,Tokyo
942,2012/7/30,29.6,0,70,Tokyo
943,2012/7/31,29,0,68,Tokyo
944,2012/8/1,29.4,0,71,Tokyo
945,2012/8/2,30.2,0,66,Tokyo
946,2012/8/3,29.8,0,67,Tokyo
947,2012/8/4,28.6,0,74,Tokyo
948,2012/8/5,29.8,0,71,Tokyo
949,2012/8/6,27.4,15.5,82,Tokyo
950,2012/8/7,28.7,0,71,Tokyo
951,2012/8/8,25.8,0,66,Tokyo
952,2012/8/9,25.9,0,61,Tokyo
953,2012/8/10,27.1,0,69,Tokyo
954,2012/8/11,28.8,0,75,Tokyo
955,2012/8/12,27.6,0.5,79,Tokyo
956,2012/8/13,29.8,0,71,Tokyo
957,2012/8/14,28.6,1,76,Tokyo
958,2012/8/15,29.1,0,74,Tokyo
959,2012/8/16,30.1,0,69,Tokyo
960,2012/8/17,30.5,0,69,Tokyo
961,2012/8/18,28,8,77,Tokyo
962,2012/8/19,29,0,68,Tokyo
963,2012/8/20,29.1,0,67,Tokyo
964,2012/8/21,29.7,0,67,Tokyo
965,2012/8/22,29.6,0,70,Tokyo
966,2012/8/23,30.1,0,66,Tokyo
967,2012/8/24,30,0,63,Tokyo
968,2012/8/25,29.9,0,65,Tokyo
969,2012/8/26,30.1,0,63,Tokyo
970,2012/8/27,30,0,64,Tokyo
971,2012/8/28,29.6,0,65,Tokyo
972,2012/8/29,29.1,0,68,Tokyo
973,2012/8/30,30.2,0,69,Tokyo
974,2012/8/31,29.6,0,70,Tokyo
975,2012/9/1,27.9,22.5,72,Tokyo
976,2012/9/2,25.8,17.5,81,Tokyo
977,2012/9/3,26.9,0.5,73,Tokyo
978,2012/9/4,27.3,4.5,78,Tokyo
979,2012/9/5,28.6,0,69,Tokyo
980,2012/9/6,27.3,2,76,Tokyo
981,2012/9/7,27.6,0,69,Tokyo
982,2012/9/8,28.1,0,74,Tokyo
983,2012/9/9,28.8,0,68,Tokyo
984,2012/9/10,28.9,0,68,Tokyo
985,2012/9/11,28.7,0,64,Tokyo
986,2012/9/12,28.1,0,61,Tokyo
987,2012/9/13,28.8,0,62,Tokyo
988,2012/9/14,28.8,0,66,Tokyo
989,2012/9/15,28.3,0,72,Tokyo
990,2012/9/16,28.3,3.5,75,Tokyo
991,2012/9/17,27.9,8.5,78,Tokyo
992,2012/9/18,28,5.5,77,Tokyo
993,2012/9/19,26.7,36,84,Tokyo
994,2012/9/20,27.6,0,72,Tokyo
995,2012/9/21,24.7,16,79,Tokyo
996,2012/9/22,22.3,10.5,82,Tokyo
997,2012/9/23,20.3,45.5,89,Tokyo
998,2012/9/24,23.2,21.5,72,Tokyo
999,2012/9/25,20.4,7.5,80,Tokyo
1000,2012/9/26,21.8,0,66,Tokyo
1001,2012/9/27,21.2,0,61,Tokyo
1002,2012/9/28,22.3,0,70,Tokyo
1003,2012/9/29,24.9,0,74,Tokyo
1004,2012/9/30,25.7,13,75,Tokyo
1005,2012/10/1,26.9,0,63,Tokyo
1006,2012/10/2,23.7,0,75,Tokyo
1007,2012/10/3,20.7,13,83,Tokyo
1008,2012/10/4,22.5,30,70,Tokyo
1009,2012/10/5,23.8,0,74,Tokyo
1010,2012/10/6,24,8,78,Tokyo
1011,2012/10/7,19.1,13.5,79,Tokyo
1012,2012/10/8,19.8,0,65,Tokyo
1013,2012/10/9,19.1,0,63,Tokyo
1014,2012/10/10,19.2,0.5,65,Tokyo
1015,2012/10/11,20.8,0,72,Tokyo
1016,2012/10/12,20.9,0,50,Tokyo
1017,2012/10/13,20.7,0,39,Tokyo
1018,2012/10/14,17.9,0,67,Tokyo
1019,2012/10/15,21,0,62,Tokyo
1020,2012/10/16,19.1,0,51,Tokyo
1021,2012/10/17,17.7,19.5,74,Tokyo
1022,2012/10/18,17.8,21.5,87,Tokyo
1023,2012/10/19,16.3,13.5,64,Tokyo
1024,2012/10/20,18.1,0,56,Tokyo
1025,2012/10/21,19.1,0,58,Tokyo
1026,2012/10/22,19.8,0,64,Tokyo
1027,2012/10/23,20.5,6,74,Tokyo
1028,2012/10/24,17.2,0,39,Tokyo
1029,2012/10/25,16.6,0,55,Tokyo
1030,2012/10/26,18.3,0,60,Tokyo
1031,2012/10/27,18,0,60,Tokyo
1032,2012/10/28,15.4,20.5,79,Tokyo
1033,2012/10/29,17.7,8.5,61,Tokyo
1034,2012/10/30,15.5,0,54,Tokyo
1035,2012/10/31,14.9,0,65,Tokyo
1036,2012/11/1,15.3,0,62,Tokyo
1037,2012/11/2,14.9,0,42,Tokyo
1038,2012/11/3,14,0,41,Tokyo
1039,2012/11/4,14.9,0,41,Tokyo
1040,2012/11/5,13.5,0,63,Tokyo
1041,2012/11/6,14,41,94,Tokyo
1042,2012/11/7,16.5,0,69,Tokyo
1043,2012/11/8,15.6,0,53,Tokyo
1044,2012/11/9,16.5,0,45,Tokyo
1045,2012/11/10,15.7,0,47,Tokyo
1046,2012/11/11,13.2,14,78,Tokyo
1047,2012/11/12,15.3,3,86,Tokyo
1048,2012/11/13,14.9,0,62,Tokyo
1049,2012/11/14,13.6,0,45,Tokyo
1050,2012/11/15,11.7,0,42,Tokyo
1051,2012/11/16,13.3,0,49,Tokyo
1052,2012/11/17,13.7,60.5,75,Tokyo
1053,2012/11/18,12.7,0,49,Tokyo
1054,2012/11/19,8.6,0,59,Tokyo
1055,2012/11/20,11.8,0,54,Tokyo
1056,2012/11/21,11.4,0,40,Tokyo
1057,2012/11/22,10.9,0,57,Tokyo
1058,2012/11/23,10.3,5,75,Tokyo
1059,2012/11/24,10.5,0.5,62,Tokyo
1060,2012/11/25,9.4,0,55,Tokyo
1061,2012/11/26,8.8,26,72,Tokyo
1062,2012/11/27,11,0,40,Tokyo
1063,2012/11/28,7.2,0.5,58,Tokyo
1064,2012/11/29,10.1,3.5,65,Tokyo
1065,2012/11/30,10.5,0,74,Tokyo
1066,2012/12/1,7.3,0,68,Tokyo
1067,2012/12/2,5.6,2.5,55,Tokyo
1068,2012/12/3,6.7,1,76,Tokyo
1069,2012/12/4,9.9,1.5,72,Tokyo
1070,2012/12/5,9.8,0,50,Tokyo
1071,2012/12/6,11.9,0,44,Tokyo
1072,2012/12/7,8.4,0,43,Tokyo
1073,2012/12/8,9.3,0,42,Tokyo
1074,2012/12/9,6.6,0,33,Tokyo
1075,2012/12/10,5.4,0,36,Tokyo
1076,2012/12/11,6.7,0,35,Tokyo
1077,2012/12/12,7.2,0,37,Tokyo
1078,2012/12/13,7.1,0,39,Tokyo
1079,2012/12/14,7.3,0,48,Tokyo
1080,2012/12/15,7.2,2,71,Tokyo
1081,2012/12/16,12,0.5,52,Tokyo
1082,2012/12/17,7.9,1.5,69,Tokyo
1083,2012/12/18,10.4,0,64,Tokyo
1084,2012/12/19,6.1,0,33,Tokyo
1085,2012/12/20,6.6,0,33,Tokyo
1086,2012/12/21,6.8,0,47,Tokyo
1087,2012/12/22,6.8,16.5,69,Tokyo
1088,2012/12/23,7.1,0,49,Tokyo
1089,2012/12/24,5.1,0,39,Tokyo
1090,2012/12/25,4.5,0,51,Tokyo
1091,2012/12/26,4.4,0,37,Tokyo
1092,2012/12/27,3.9,0,40,Tokyo
1093,2012/12/28,4.2,2.5,60,Tokyo
1094,2012/12/29,7.5,1,74,Tokyo
1095,2012/12/30,7.2,40,90,Tokyo
1096,2012/12/31,8.8,0,48,Tokyo
1097,2013/1/1,6.5,0,45,Tokyo
1098,2013/1/2,10,0,41,Tokyo
1099,2013/1/3,5.6,0,33,Tokyo
1100,2013/1/4,3.2,0,31,Tokyo
1101,2013/1/5,2.8,0,44,Tokyo
1102,2013/1/6,4.7,0,45,Tokyo
1103,2013/1/7,5.5,0,45,Tokyo
1104,2013/1/8,6.6,0,58,Tokyo
1105,2013/1/9,6.7,0,69,Tokyo
1106,2013/1/10,5.5,0,44,Tokyo
1107,2013/1/11,5.1,0,36,Tokyo
1108,2013/1/12,4.6,0,45,Tokyo
1109,2013/1/13,7.6,0,46,Tokyo
